id,Profession,Rating,Nbr_Rating
6509,Cassandra Engineer / Manager - AWS/ Big Data/ Python,4.29054417872966,466
6510,Senior Data Engineer,2.5666938282249,265
6511,Data Engineer-SE/SSE/TL/Sr.TL,4.9563751015896,36
6512,Sr. Data Engineer(Immediate joiner),4.20204085595299,237
6513,Azure Data Engineer - Pan India || BIG IT MNC,2.28374413408674,49
6514,Gcp Data Engineer,3.51824275569602,314
6515,Urgent Opening For Data Streaming / Data Engineer,3.49483816968923,240
6516,Talend DATA Engineer (WFH),3.59712607392432,500
6517,Data Engineer/data Science Consultant,3.39809843095978,47
6518,Data Engineer - Python - Spark/Scala-(4-11 years),3.96464026788057,127
6519,Consultant - Data Engineer,4.69889019987432,122
6520,Data Engineer,3.6174261916387,487
6521,Data Engineer-II,4.10714579935594,33
6522,AWS Data Engineer,3.73156063799892,203
6523,Data Engineer,2.21149194167046,208
6524,Data Engineer Engineering Manager,2.9504297115743,469
6525,Azure Data Engineer,2.89942985953871,32
6526,Aws Data Engineer,4.22797390765126,441
6527,Data Engineer(MNC),4.12637745116934,454
6528,Big Data Engineer - Spark- Bangalore /Gurugram/Mumbai-(4-11 years),2.60460416550745,126
6529,Urgent requirement For -AWS Data Engineer,4.01257012194916,145
6530,Data Engineer//FTE//4-10 Yrs//Bangalore//Noida//Gurgaon//MNC Client,3.69541214145572,435
6531,Azure Data Engineer -Immediate Joinees,3.02666261056438,183
6532,Azure Data Engineer -Looking For immediate joinees,4.193874044343,286
6533,DATA ENGINEER/TECH M,3.79885764733807,200
6534,Big Data Engineer//Permanent//4-8 Yrs//Bangalore//Noida//MNC Client,2.56405298224655,318
6535,Cloud Data Engineer,2.64534708993019,215
6536,"Data Engineer - SQL Server, SSIS, Azure, Azure Data factory || BIG 4",3.40447193659118,55
6537,Data Engineer/Big Data,2.64995483031382,216
6538,"Data Engineer - AWS, NodeJS, ReactJS",2.23375323140946,139
6539,Urgently Hiring For Data Engineer For Top MNC Company,3.78433383173014,240
6540,Immediate Opening For Data Engineer,4.11051669926032,456
6541,MLops Data Engineer,3.04178989777254,433
6542,Data Engineer - ETL,3.6973464780437,389
6543,Azure Data Engineer - U.S. Shift - (7 PM To 4 AM),2.53851874159212,245
6544,Google Cloud Data Engineer / 5+ years / Pan India,2.25498438138823,343
6545,Data Engineer,2.32421363491583,332
6546,Data Engineer role,2.26694781059637,443
6547,Gcp Data Engineer,4.86979726294208,115
6548,AWS Cloud Data Engineer,2.93547334969665,212
6549,Azure Data Engineering (Azure),3.76561831154695,255
6550,Data Engineer RedShift,3.7755384361952,425
6551,Data Engineer (AWS & Python),4.0236940000237,180
6552,Data Engineer | immediate joiners | salary upto 20 lpa,3.65882641991369,61
6553,Principal Software Engineer - Data Science,2.85327140094598,426
6554,Azure Data Engineer – Snowflake,2.54587235936049,168
6555,Azure Data Engineer – Pyspark,2.64349892481675,488
6556,AWS(Redshift/Glue) Data Engineer (Contractual)(PAN India),2.85756360238487,379
6557,NOC Data Engineer – L3,3.81271747290121,450
6558,Data Engineer,2.08761761707275,240
6559,Urgent Opening For Suncorp For Data Engineer For Bangalore location,4.86431427045092,400
6560,Staff Engineer Data,2.07854512793805,377
6561,Principal Engineer - Data,3.13105764596462,71
6562,"Data Integration Engineer,bangalore,6-8yrs",3.84394817908908,287
6563,Looking For Immediate Joiners For Data Engineer position,4.31421865898079,443
6564,Data Engineer,3.48836567340159,377
6565,Hiring For Data Engineer - with Service Based Company,4.24404166751325,59
6566,Data Integration Engineer(data engineer),3.3762195974333,79
6567,Hiring For Data Engineer - with Service Based Company,4.2502726018274,222
6568,Data Integration Engineer(data engineer),4.61258410384565,400
6569,Python Data Engineer,3.46949963137861,77
6570,Data engineer,2.77465430530319,487
6571,Azure Data Engineer,3.64950424904774,296
6572,Urgently Hiring For Data Engineers,3.27691735417369,361
6573,Azure Data engineer,2.3594484879922,39
6574,Data Engineer,2.91786707439875,140
6575,job opening For data engineers -Noida,2.08475218594867,486
6576,Data Engineer,4.35040655467833,73
6577,Data Engineer - Big Data & Analytics,2.74613595796972,438
6578,Immediate Hiring For Cloud Data Engineer,3.32071619091397,176
6579,urgent hiring For data engineers - bang / any,2.11823836701059,69
6580,AWS Data Engineer,4.81811999065023,83
6581,AWS Data Engineer,3.35556989023637,229
6582,"AWS Data Engineer,4-10yrs,Bangalore",4.25585469759861,331
6583,Data Engineer,2.82131560535118,428
6584,AWS Data Engineer,2.81318070960716,308
6585,Hiring AWS Data Engineer-,2.85083400222093,161
6586,Data Engineer,3.09290766875627,468
6587,Data Engineer,2.99568448985603,247
6588,Big Data Engineer,3.09137023320322,124
6589,Big Data Engineer,2.15013017128084,433
6590,Data Engineer - ETL/ Python/ Big Data,2.45485484802033,251
6591,Opening For Azure Data Engineer role.,4.04411042802651,317
6592,Data Engineer,3.55550440832142,415
6593,Data Engineer with Map Reduce,2.2517182112699,429
6594,Data Engineer with Map Reduce,3.98820197997284,414
6595,Opening For Azure Data Engineer role.,2.84782781504512,255
6596,Data Engineer (Big Data & GCP Cloud) / Only Immediate Joiner's,3.17658488252989,303
6597,Data Engineer - Baroda,3.09012112434754,483
6598,Immediate Opening For Data Engineer,3.36330308665877,392
6599,Immediate Opening For Data Engineer,3.46202906819228,437
6600,"Data Engineer-SQL,Python,ETL development, big data,AWS, 3-5yrs,gurgaon",2.92782608686722,412
6601,Data Engineer,3.1248585722102,243
6602,Data Engineer,3.35801612405975,164
6603,Data Engineer/ Data Science Consultant - Business Intelligence Tools,3.49390466357412,377
6604,Operations Data Engineer(Azure/AWS),4.78046612614293,407
6605,Azure Data Engineer,2.72596737082432,439
6606,Immediate Opening For Big Data Engineer,2.90169607416683,340
6607,AWS Data Engineer,2.32042730829163,325
6608,Hiring For AWS Data Engineer- with Product based Company,3.32088537361255,289
6609,AWS Data Ops Engineer,3.94756372525317,51
6610,Big Data Engineer-affine,3.72717216440507,379
6611,Immediate opening For Data Engineer role,3.89662120663591,436
6612,Immediate opening For Data Engineer role,2.04591506050138,117
6613,"SQL | Python | ETL | Data Engineer, Bangalore",2.12326136483602,452
6614,Data Engineer,4.56423881530348,268
6615,Software developer/ Data Engineer,3.20925343278902,84
6616,Data Engineer (Python),2.13747928568743,195
6617,Big Data Engineer,3.86810721124821,133
6618,AWS Data Engineer,4.80218535235963,121
6619,Data Engineer - Etl/python /Big Data,4.16826380755356,73
6620,Data Engineer with Investment Bank,4.57366282887244,194
6621,Data Engineer,2.05058220678688,354
6622,Data Engineer Gurgoan,4.75270432099714,280
6623,"Data Engineer - Spark, Scala & Airflow",4.77153601063022,327
6624,Technology Consultant For Celonis - Data Engineering/ Data Analytics,3.02591955745829,67
6625,Data Engineer,3.30059104257442,446
6626,Data Engineer,3.46635147678668,278
6627,Data Engineer,4.78382040919407,198
6628,Data Engineer,4.92942606504724,206
6629,Software Engineering Manager - Data Science,2.39585427276552,89
6630,"Data Science Engineer, Smart MFG & AI",4.57475382741516,283
6631,Technical Manager - Data Engineering,2.42645394149727,278
6632,Azure Data Engineer For UBS on Adecco's Payroll For 1 year C2H.,2.50071108299475,481
6633,Data Analytics Engineer - R/python,2.08110340560344,401
6634,Azure Build Engineer - Big Data/java/python,4.51985678428507,461
6635,Data Engineer,2.27480093590865,358
6636,Data Engineer,4.24968563049254,485
6637,Data Engineer,4.01420901593784,277
6638,Big Data Testing Engineer,2.68980764022509,185
6639,Data Analytics Engineer - R/ Python,4.31809963832366,341
6640,Data Science Engineer,2.72840449177564,123
6641,Sr. Research Scientist (DMPK-Invitro),4.41219580954044,315
6642,Data Engineer,3.2642794051307,351
6643,Immediate Hiring For BIG DATA Engineer Position,3.57345155603847,357
6644,Principal Data Engineer,2.72864029330535,310
6645,Data Engineer - Azure Synapse,2.29141208427429,443
6646,Senior Application Developer - Data Visualization,2.15612999994732,303
6647,Manager Data Engineering,4.41601022923197,220
6648,Data Engineer - ETL | Advance Auto Parts,2.71627947549042,463
6649,Data Engineer,4.27902412120267,238
6650,Data Engineer,3.67021763922806,83
6651,Data Engineer II,4.01944510112441,366
6652,Data Engineer,3.39843692475072,186
6653,Data Engineer (L1 Support),4.81440485279656,125
6654,Data Engineer,4.56493339900724,245
6655,Data Engineer - Pyspark | Advance Auto Parts,4.53504637787136,481
6656,"Manager, Data Engineering",3.71091079846582,280
6657,Data Engineer - Snowflake | Advance Auto Parts,4.62142506069691,128
6658,Data Engineer - Power Bi | Advance Auto Parts,4.32615462463617,138
6659,Looking For Data Engineering,2.44327872580838,244
6660,Urgent Opening For DATA Delivery Engineer ( UK Based Company ),4.5379113947528,386
6661,Senior Vice President - Analytics - Data Science Team - IIT/ IIM,3.88856892268412,58
6662,Senior Vice President - Analytics - Data Science Team - IIT/ IIM/ XLRI,3.95313077740776,38
6663,Senior Vice President- Analytics- Data Science Team-Insurance- IIT/IIM,3.24551240248829,56
6664,Senior Vice President - Analytics - Data Science Team - Insurance,2.28509321485857,41
6665,Associate Business Analyst,2.34533225106769,292
6666,Data Ingestion Professional,2.75293012990337,79
6667,Azure DataBricks Dev Lead / Azure Data Stage Dev Lead,4.48132516877205,327
6668,Marketing Analytics with Data Science Lead,3.02471757631042,279
6669,Manager - Data Analytics - IIT/IIM,2.01569083572843,83
6670,Data Science Professional - Contract To Hire,3.2121750467826,213
6671,"Applied Scientist II, Customer Obsession",3.55203369943204,137
6672,Scientist I,4.59937783211419,470
6673,Big Data Developer,2.69174323402716,417
6674,Decision Scientist,2.66771083927308,179
6675,Research Scientist I,2.66390350180582,265
6676,Talend Big Data Lead,2.25784334579263,468
6677,Data Science Lead,3.23341943766019,298
6678,Data Science Lead,4.60360793578668,373
6679,Big Data Developer,3.75890911058626,468
6680,Data Warehouse Lead (US Shift),4.15114326233056,390
6681,Data Science Lead,2.52514052022584,208
6682,Azure Data Lead,3.36274203564494,124
6683,Looking For Azure Data Tech Lead,2.57673536955659,192
6684,Data Science Lead - Finance,4.50167030924377,346
6685,Data Analytics Lead,4.30357294990022,102
6686,Tech Lead Big Data,3.89848293449223,158
6687,Data Science Analyst,3.16023939064652,316
6688,Data Architect Analyst,3.30982243467823,59
6689,"Sr. Data Engineer_ Python, APi,Sql_ Permanent WFH",3.16585703795632,132
6690,Data Analyst,2.21676655685306,290
6691,Data Analyst -required For a US MNC IT Co in Mumbai (5day),3.99007197694211,463
6692,Data Analyst,3.78802969294351,438
6693,Urgent Hiring For Data Analyst (GIS) - Hyderabad,3.97131637813007,90
6694,Data Analysis Analyst - Surat Location (Katargam),4.59644162397859,470
6695,Chief Data Analyst - Delhi (Power Sector),3.67388879229728,49
6696,Urgent Hiring For Data Analyst,4.67645324437813,98
6697,Data Analyst,3.50860168357531,73
6698,Data Analyst,3.68624409802532,399
6699,opening For Data Scientist_Hyderabad,4.80316750596338,422
6700,The perfect opportunity For You To showcase your strong data architect,3.10498544644149,62
6701,Product Manager - Data Platform and Business Intelligence,4.9355812270648,164
6702,Hiring For Data Engineer_Remote India,3.9220588287725,46
6703,Data Enginner,4.33514935879988,160
6704,Cloud Solution Architect - Data & Analytics,4.6598614516239,162
6705,Azure Data Expert - Trainer,4.50165699804645,389
6706,Big Data Architect,3.50446871413238,114
6707,Product Manager - Data Platform and Machine Learning,2.50981324381189,267
6708,Immediate joiners _Big Data Engineer_ Spark + python,2.57433466803343,303
6709,Data Analytics Specialist,3.15604405855509,365
6710,Principle Data Science,4.38432602270404,447
6711,Are You a natural To deriving intelligent solutions from data,2.15924598417441,494
6712,Azure Data Bricks,2.83925114533754,297
6713,Data Scientist_Tesco,2.40676076320898,420
6714,"Product Designer, Data Visualization",4.58118914715075,77
6715,Data Science Researcher,3.88850642497295,240
6716,"Data Architect(PowerBI, Tableu)",3.87437697137068,149
6717,Data Architect,4.3821536415882,476
6718,Data Analytics Developer,3.14452748789544,98
6719,Data Annotator Intern,3.83982056761313,483
6720,Data Architect,3.01774045306905,191
6721,Delivery Data Science,3.03843609693744,436
6722,Data Annotator Intern,4.77058936129743,59
6723,Developer- Big Data Developer,2.37459210042357,377
6724,Big Data Architect | Lululemon,4.78556924924724,378
6725,Data Architect,4.3057211806901,423
6726,Data Modeler,3.6154431286358,60
6727,Big Data + Data Base,4.04609935413056,395
6728,"Big data/Hadoop, Data bricks requirement",3.09888591077144,184
6729,Big data,2.56376533034112,462
6730,Data Science Practice Manager,3.84750996885126,103
6731,Data Science,4.08188001570258,122
6732,Data Science,4.22223718908526,212
6733,AWS Data Architect,4.18725693543947,229
6734,Azure Data Specialist,3.3199943256114,167
6735,Big Data Architect,3.82552097602409,91
6736,Manager - Data Analytics,3.76328836331467,125
6737,HPI::::Azure Data/ SSAS::::C1,4.13807512084854,412
6738,Customer Insights and Analytics Manager / Data Science,4.12549876592076,136
6739,Data Architect,3.88723955850556,348
6740,Data Architect,2.03329464753562,32
6741,Cloud Data Architect,4.66135877897542,30
6742,Data Architect,4.68498465934546,319
6743,Azure Data Factory Developer,4.80859654729316,68
6744,Cloud Solution Architecture- Data Analytics,3.81610412946791,406
6745,Big Data Developer,4.26819213821317,276
6746,AWS Data Architect,3.42830894157629,48
6747,Synthesis R&D(Scientist To Associate Scientist)- Hyderabad Location,2.26139710455611,184
6748,Big Data Developer,2.97231107911054,405
6749,Big Data Developer,2.50258353150513,387
6750,Sr. Business Control Analyst,3.75162463729887,348
6751,Software Quality Assurance Sr. Analyst,2.19842552739835,133
6752,Senior Business Analyst,2.79656372991454,322
6753,Senior Business Analyst,4.06468014926697,352
6754,Senior Business Analyst,3.35656882528238,56
6755,Senior Business Analyst,4.35842448192081,136
6756,Senior Business Analyst,2.83378952291032,76
6757,Senior Business Analyst,4.20052984082285,326
6758,Senior Business Analyst- Category,2.50627203968832,77
6759,Senior Analyst- Business Process Automation,2.62439408519673,358
6760,Senior Business Analyst - CSI,2.23214175647175,465
6761,Senior Analyst-Governance,4.62111548545806,492
6762,Senior Analyst - Risk and Compliance,3.12519665248058,77
6763,Senior Analyst-Procure To Pay Processing,3.78492794086386,345
6764,Senior Analyst-Risk and compliance,2.46052894253488,88
6765,Senior Analyst-Risk and compliance,2.39069540850096,338
6766,Senior Analyst-Knowledge Management,4.75998531241314,470
6767,Senior Analyst-Human Resources Shared Services (HRSS),4.45954943487566,376
6768,Sr Business Analyst,3.87673848422232,79
6769,"SR. ANALYST, BUSINESS INTELLIGENCE",4.0181135254702,492
6770,"Data Engineer (Python,Spark,Mongodb)",2.25568063022268,175
6771,Lead Data Engineer,4.84725102008455,145
6772,Lead Data Engineer ETL-Noida,3.28796765610757,445
6773,"Sr. Analyst, Trading Services",3.58394706024371,119
6774,Project/ Tech Lead - Data Engineering,3.59928771017477,152
6775,Data Engineer,3.4189782794319,433
6776,Business Strategy & Operations Analyst,3.0623433424,87
6777,Analyst,4.97048949807244,276
6778,Customer Operations-Analyst-Transaction Processing,4.34124266570792,357
6779,Analyst - Voice,4.04981870184681,331
6780,Analyst - Fin Ops - US Operations - NB,3.06249887492259,481
6781,Senior Software Engineer/Data Engineer - Immediate Joiner,4.18281379282064,246
6782,Data Engineer/Junior Data Engineer - Business Intelligence,2.60520983093912,362
6783,GCP Data Engineer,2.17029088757641,256
6784,Talend DATA Engineer (WFH),4.24601953936496,219
6785,Big Data Engineer,2.08599375987725,181
6786,Data Engineer - Gurgaon - Python / Hadoop,4.56970062588722,216
6787,Gcp Data Engineer Immediate Joiners,4.78675804874144,253
6788,Hadoop /data Engineering /ETL Developer imm Joiner at Mumbai Location,2.33809207669406,51
6789,Data Architects/ Data Engineers/Data Strategy /Consulting VP/GM/PM/TL,4.52258940033747,78
6790,AWS Data Engineer,3.58633520399016,286
6791,"Azure Data Engineer (Hiring For MNC , Bangalore)",2.20995360735527,106
6792,Data Engineer,4.19427551998815,223
6793,Data Engineer (N.P - Immediate To 30 days),2.5558214423029,389
6794,Azure Data Engineer,3.09202063071731,292
6795,AWS Data Engineer,2.49091827052379,180
6796,Data Engineer,2.34413841759312,132
6797,Data Engineer,2.08906928348206,454
6798,Azure Cloud Data Engineer Professionals,4.22752282058652,352
6799,Data Engineer - Business Intelligence,4.96117513360184,239
6800,Data Engineer,4.94087923881211,77
6801,Data Engineers,3.91183050384953,426
6802,Data Engineer,3.3193179848249,104
6803,Data Engineer,3.05359534347819,301
6804,Data Engineer,4.51726561715429,489
6805,Data Engineer(AWS Developer),2.58639964474231,304
6806,Data Engineer Sales and Marketing Solutions,4.40150213833047,156
6807,Data Engineer with Boomi and Mysql,3.36344810366409,261
6808,Data Engineer,4.32439168425747,327
6809,Data Engineer Sales & Marketing,4.36276985399489,317
6810,Machine Learning Engineer - Data Modeling/Predictive Modeling,4.25103466866775,228
6811,Engineering Manager - Data Platform,4.57023298553776,31
6812,Immediate Opening For Data Engineer - Bangalore,4.14800487471426,473
6813,Product Engineer- Big Data - (3-5 years) Mumbai/ Hyderabad/ Delhi,2.8703858246397,445
6814,Big Data Engineer ( WFH ),2.35680394660814,263
6815,DATA Engineer,4.10056564174111,111
6816,Data Engineer (Contractual) (Pan India),2.09161609087863,215
6817,Big Data Engineer ( WFH ) PAN India,4.80254137142918,411
6818,"Data engineers For Coforge , Banaglore",4.24903689629324,88
6819,Data Engineer with Singlestore (Memsql) (Hiring For MNC),4.03183338361714,191
6820,Data Engineer,2.22058169807571,338
6821,Data Engineer with Singlestore (Opening in MNC) (Bangalore/Hyderabad),4.342940836942,205
6822,Data Engineer,4.41867247086084,485
6823,Urgent hiring For Data Engineer / Big data - Remote,4.36289415139038,491
6824,Data Plane Development Engineer,4.2241407848398,183
6825,Azure Data Engineer-Notice Period upto 1 month,2.96152697644892,422
6826,Big Data Engineer - Nifi,3.79522379427973,317
6827,Azure Data Engineer / Architect,3.28821683401152,454
6828,Big Data Engineer,4.47362408126629,476
6829,Big Data Engineer,2.90456854576482,340
6830,Data Engineer with Singlestore(Memsql) ( Hiring in MNC ),2.13209382415251,99
6831,Job Opportunity | Big Data Engineer,4.00800786047998,212
6832,Big Data Engineer-affine,4.19073359625047,302
6833,"Data Science Engineer - (Python, R, Tableau/PowerBI) @ Hyderabad",4.17688135843383,90
6834,Data Engineer-Python,3.53963053926013,143
6835,Data Engineer,3.28803704644625,499
6836,Data Engineer,4.62668249682482,88
6837,Data Engineer,2.20008353190232,159
6838,Opening For AWS Cloud Data Engineer,3.59620023649131,314
6839,Data Engineer,4.2921137276725,163
6840,Data Science and Engineering,3.15544379878161,101
6841,Data Engineer-Snaplogic,3.37709298451844,492
6842,Data Engineer- Bangalore,4.90547011291487,168
6843,Data Engineer,2.54463332589168,92
6844,Data Engineer Developer,2.13867354745764,36
6845,Data Engineer Architect,2.90266392508124,466
6846,Data Engineer,3.11718323267548,297
6847,Data Engineer,2.55275968662097,56
6848,Azure Data Engineer Developer,4.28012505799696,222
6849,Azure Data Engineer Architect,4.73401900749576,360
6850,Data Engineer Req:268,2.62113109935141,82
6851,"Software Engineer/ Developer - Data Platform with exp in Java, GCP",4.2274589812789,112
6852,Data Science Engineer - Permanent Remote,4.57583869886598,432
6853,Data Engineer,4.25999124608352,346
6854,Hot Vacancies For 'Azure Data engineer',2.39972563546868,484
6855,Job Opportunity || Data Engineer,4.527207478711,281
6856,Senior Operations Research Scientist,2.38120627051122,497
6857,Data Engineer,3.62786139061536,119
6858,Data Engineer,3.16395733194881,220
6859,Data Engineer (Azure Data Factory and DWH Must),2.40219677849468,134
6860,Senior Research Scientist,3.42407765517023,205
6861,AWS Data Engineer (Immediate Joiners preferred),4.77972711095345,477
6862,Data Engineer,3.17946431219674,484
6863,Senior Research Scientist,3.96250830111434,433
6864,Data Engineer,2.51261862378358,64
6865,Specialist Data Engineer,4.80887345309619,436
6866,Scala + Spark + AWS Data Engineer,3.75429194892788,473
6867,Data Engineers (Pyspark & Bigquery),2.76228853135964,208
6868,AWS Data Ops Engineer ( Hiring in top MNC ),2.05779550458897,450
6869,Data Engineer,4.43954040041997,39
6870,Data Engineer (AWS & Python),2.89517484720012,469
6871,Data Engineer,3.80199345477783,178
6872,Data Engineer,3.49634240530921,234
6873,Data Engineer / Python Developer,3.29128284042755,272
6874,Data Engineer,3.14423364072307,171
6875,Data Engineer,4.60264514372513,125
6876,Director - Data Engineering,3.8012341628088,152
6877,Data Engineer,3.6977326059591,479
6878,Azure Data Engineer - Sales and Marketing Solutions,4.47062069556423,443
6879,Data Engineer,2.01342748404948,323
6880,Data Engineer,2.88650651458251,375
6881,"Manager, GP COE Data Science and Engineering",4.53239403914041,338
6882,Data Engineer,3.70239601500909,360
6883,Data Engineer,4.08200873198821,37
6884,Data Engineer,4.83871804772318,373
6885,Data Science Engineer - Machine/Deep Learning Models - R/Python/Scala,3.76923535486431,267
6886,Data engineer,4.7421557644216,460
6887,Data Engineering Consultant,2.93372885578322,459
6888,Data Engineer ( Freelancer ),4.5126334329534,220
6889,Specialist Data Engineering,4.24334380233839,168
6890,Data Engineer -Python/Airflow,3.82701730730216,229
6891,Data Engineer - MIS,3.42348810012503,292
6892,Data Engineer Python/ R,3.93273440503787,268
6893,Data Engineer,2.82737818060875,104
6894,Data Engineer,3.22660478057379,309
6895,Data Engineer at Interactive Brokers,2.26669715273898,314
6896,Azure Cloud Data Engineer,4.34121350970769,162
6897,Data Engineer II,3.98146970292926,104
6898,"Cloud Data Engineer AWS, Python, SQL Server",2.26678373245791,52
6899,Data Engineer / Airflow Developer,2.00105465887299,352
6900,Data Engineer with Azure Services,4.01720568428661,324
6901,Data Engineer,4.81827347692948,146
6902,Data Engineer,4.24034695071947,464
6903,Data Science Engineer - Machine/Deep Learning Models - R/Python/Scala,4.94370332293482,149
6904,Data Engineer - Tealium / Google Tag Management | Advance Auto Parts,4.33546674053514,452
6905,Data Engineer | Advance Auto Parts,3.82444935836076,150
6906,Urgently Hiring || Data Engineering Role || Work from Home,2.69375428744646,99
6907,Data Engineer - Kafka | Advance Auto Parts,3.81230125631553,61
6908,Data Engineer - Power BI,2.70754976387053,265
6909,Data Engineer,4.29006893213289,316
6910,Data Engineer,4.32318795926951,415
6911,Big data Engineering,4.99732867812476,153
6912,Data Engineer | Advance Auto Parts,4.37534877485879,408
6913,Data Engineer,4.72851512519371,150
6914,Data Engineer,4.39865153682453,444
6915,Machine Learning Engineer - III(Data Engineering),4.48620912587004,351
6916,Data Engineer,3.54416988653813,344
6917,Data Engineer,2.34231089044142,35
6918,"Data Engineer-Azure, SQL",3.66220251776651,309
6919,Data Engineer - Python / Machine Learning,2.96563101195915,319
6920,Data Engineer - Digital Marketing Analytics,2.26860731486337,373
6921,"Data Engineer , Python",4.21516036194487,323
6922,Data Engineer - Revenue Ops,2.46318531644224,424
6923,System Engineering- protocol NAS/Data engineer,3.39537710735039,125
6924,Data Engineer ( Machine Learning ),4.22257743533067,307
6925,Data Engineer,3.52803966255093,463
6926,Big Data Engineer - Assistant Manager,3.49814796885887,459
6927,Data Engineer,2.11218990631818,157
6928,Data Engineer,3.34936456652972,124
6929,Data engineer,4.62548764576731,290
6930,Data Engineering/Specialist,2.69868856486359,197
6931,Software Engineer - II ( Data Engineer ),4.76065001454151,264
6932,"Software Engineer, Data Platform(m/f/d)",2.84712458144323,201
6933,Data Engineer (Python SQL OR Python AWS),2.60006064193684,122
6934,Data Engineer,4.25127696487873,67
6935,Data Engineer,3.70100356631466,210
6936,Data Engineer,4.39246056815943,98
6937,Data Engineer,3.15905615935006,334
6938,"Data Engineer II, Sales and Marketing Technology",2.56218388557805,230
6939,Data Engineer Talend,3.66735972639784,331
6940,Data Engineer,2.71439111965855,356
6941,Data Engineer,4.75051486255864,179
6942,Data Engineer,4.07224810918524,301
6943,Manager - Data Engineering,4.97728589523106,295
6944,Data Engineer,3.20351749000097,175
6945,Data Engineers,2.52957489474712,145
6946,Data Engineer Spark - Java/Python/Scala/Kafka Streaming,2.19835897737287,412
6947,Data Engineer,2.20137998705044,70
6948,Data Engineer,2.92054071736508,427
6949,Data Engineer,2.35952786047863,392
6950,Manager - Data Engineering,3.66690284234011,291
6951,Data Engineer,4.88292391036172,473
6952,Data QA Engineer,3.51498297986971,460
6953,Assistant Manager-Data Engineering,2.46689889371145,423
6954,Data Engineer,3.34624951152263,488
6955,Prodigal - SDE 1 Data Engineering,3.46572215224457,338
6956,Data Engineer - Power BI,2.39816019120258,261
6957,Data Engineer,4.38340875765216,83
6958,Data Engineer,2.4137352514448,171
6959,Data Engineer with Databricks,4.57706997980881,359
6960,Data Engineers,2.9317596450242,236
6961,Data Engineer,2.60671642593995,106
6962,Data Engineer (Google Cloud Platform),3.25467347068215,374
6963,Big Data Developer /Engineer,2.04718260929728,147
6964,Data Ingestion,3.202238143267,265
6965,Business Analytics Role - Wholesale/SME Bank Data,3.3389228460137,497
6966,Lead - Data Science - KPO,4.3099557047326,37
6967,Program Manager - Data Science,4.43707109925062,61
6968,BigData And Data Science Architect,3.5105896427781,293
6969,Data Science Consultant - Java/SQL/Python,2.88134518636062,109
6970,Business Analytics Role - Wholesale/SME Bank Data,4.47886635541285,136
6971,Applied Scientist,2.94270068274691,309
6972,"Assistant Scientist, Augmented Intelligence",2.87769762263428,390
6973,AWS Data Architect - Big Data/Python,3.69003300150336,391
6974,Solutions Lead - Machine Learning/Open Source/Big Data,4.85672956133559,213
6975,Data Pipeline Cloud Native developer,2.1838272919289,232
6976,Machine Learning Operations Specialist - Big Data/AI,4.97759818235887,366
6977,Associate Content Analyst,4.97549807679939,484
6978,Data Architect,3.12817534997373,151
6979,Data Architect,2.83310609954762,308
6980,Immediate joiners - Big Data Kafka-GPU-ETL-ANZO Professional,2.06992607172255,277
6981,Manager Data Science,3.56185105609149,120
6982,Manager Data Science,4.28370132606366,213
6983,Job Openings in Leading company-Data Science-Bangalore,4.96648031475769,179
6984,Hive / Spark Professional - Big Data Technologies,2.46216828195729,400
6985,Testing Engineering Senior Analyst,4.23060651105837,182
6986,Research Scientist - Language Program (RIT),4.72767853202161,137
6987,Associate Business Analyst,3.91860274651167,33
6988,Applied Scientist,2.11860454076317,35
6989,Junior Data Engineering,3.06064477289083,116
6990,AWS / Big Data Specialist - Hadoop/ PySpark/ Scala,4.28850105930161,250
6991,Big Data Architect - AWS/Python/Spark,2.45475776994736,37
6992,Cloud Architect - Spark/ Hadoop/ Big Data,4.45038086044435,138
6993,Data Analytics Manager - Machine Learning Algorithms,3.42675757704975,212
6994,Cloud Architect - Spark/Hadoop/Big Data,4.74762370903112,216
6995,Manager/Assistant Manager - Analytics - Azure Data Factory,2.89890845590087,128
6996,Development Manager - Big Data/ Business Intelligence,3.05799113952325,99
6997,Python Developer - Hadoop/Big Data,2.87651391176668,141
6998,Python Developer - Hadoop/Big Data,2.52945729195238,380
6999,Sr Data Management Officer,2.0039583256793,452
7000,Data Visualization Specialist/Analyst Or BA,3.11142554410999,110
7001,Data Analyst (Supply Chain) - CR - Mumbai,3.7717816885831,50
7002,Immediate Opening_GCP(Google Cloud Platform)Data Engineer_CMML5,2.71674531217232,178
7003,Immediate Opening_GCP(Google Cloud Platform)Data Engineer_CMML5,4.75992613131104,310
7004,Data Developer,3.9873824141394,470
7005,Data Modeller | 6-10 Yrs | LTI,2.63430399724195,131
7006,Big Data - Developer,2.73164660403636,497
7007,Hiring For Data Integration Expert,2.88784161637067,317
7008,AWS Big Data Architect,4.68412494500385,293
7009,AVP - Architect Big Data,2.11813837997102,364
7010,Lead Business Functional Analyst,3.5086272413594,32
7011,Expert Data Science,2.78452042568895,240
7012,Liquiloans - Head - Analytics & Data Science,4.23314133456198,166
7013,Azure Data Factory Developer,3.15686339876971,57
7014,Manager - Data Platform and Analytics,2.03511755151288,417
7015,Big Data Developers,3.06101039031043,187
7016,Big Data Developer Scala Spark/Java Spark,4.37756363091832,269
7017,Big Data Scala Spark Hadoop Developer,4.85145772262592,476
